molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id
CHEMBL5954389,,CHEMBL5954389
CHEMBL5954389,,CHEMBL5954389
CHEMBL5954389,,CHEMBL5954389
CHEMBL5878363,,CHEMBL5878363
CHEMBL5878363,,CHEMBL5878363
CHEMBL5878363,,CHEMBL5878363
CHEMBL6040331,,CHEMBL6040331
CHEMBL6040331,,CHEMBL6040331
CHEMBL6040331,,CHEMBL6040331
CHEMBL5960929,,CHEMBL5960929
CHEMBL5960929,,CHEMBL5960929
CHEMBL5960929,,CHEMBL5960929
CHEMBL5866363,,CHEMBL5866363
CHEMBL5866363,,CHEMBL5866363
CHEMBL5866363,,CHEMBL5866363
CHEMBL5771575,,CHEMBL5771575
CHEMBL5771575,,CHEMBL5771575
CHEMBL5771575,,CHEMBL5771575
CHEMBL6001750,,CHEMBL6001750
CHEMBL6001750,,CHEMBL6001750
CHEMBL6001750,,CHEMBL6001750
CHEMBL5766943,,CHEMBL5766943
CHEMBL5766943,,CHEMBL5766943
CHEMBL5766943,,CHEMBL5766943
CHEMBL5770203,,CHEMBL5770203
CHEMBL5770203,,CHEMBL5770203
CHEMBL5770203,,CHEMBL5770203
CHEMBL5945562,,CHEMBL5945562
CHEMBL5945562,,CHEMBL5945562
CHEMBL5945562,,CHEMBL5945562
CHEMBL6055313,,CHEMBL6055313
CHEMBL6055313,,CHEMBL6055313
CHEMBL6055313,,CHEMBL6055313
CHEMBL6055313,,CHEMBL6055313
CHEMBL6055313,,CHEMBL6055313
CHEMBL6055313,,CHEMBL6055313
CHEMBL5931154,,CHEMBL5931154
CHEMBL5931154,,CHEMBL5931154
CHEMBL5931154,,CHEMBL5931154
CHEMBL5844043,,CHEMBL5844043
CHEMBL5844043,,CHEMBL5844043
CHEMBL5844043,,CHEMBL5844043
CHEMBL5747908,,CHEMBL5747908
CHEMBL5747908,,CHEMBL5747908
CHEMBL5747908,,CHEMBL5747908
CHEMBL6054017,,CHEMBL6054017
CHEMBL6054017,,CHEMBL6054017
CHEMBL6054017,,CHEMBL6054017
CHEMBL5995834,,CHEMBL5995834
CHEMBL5995834,,CHEMBL5995834
CHEMBL5995834,,CHEMBL5995834
CHEMBL5883330,,CHEMBL5883330
CHEMBL5883330,,CHEMBL5883330
CHEMBL5883330,,CHEMBL5883330
CHEMBL5951080,,CHEMBL5951080
CHEMBL5951080,,CHEMBL5951080
CHEMBL5951080,,CHEMBL5951080
CHEMBL5893963,,CHEMBL5893963
CHEMBL5893963,,CHEMBL5893963
CHEMBL5893963,,CHEMBL5893963
CHEMBL5793758,,CHEMBL5793758
CHEMBL5793758,,CHEMBL5793758
CHEMBL5793758,,CHEMBL5793758
CHEMBL5816391,,CHEMBL5816391
CHEMBL5816391,,CHEMBL5816391
CHEMBL5816391,,CHEMBL5816391
CHEMBL5885902,,CHEMBL5885902
CHEMBL5885902,,CHEMBL5885902
CHEMBL5885902,,CHEMBL5885902
CHEMBL5958474,,CHEMBL5958474
CHEMBL5958474,,CHEMBL5958474
CHEMBL5958474,,CHEMBL5958474
CHEMBL5747675,,CHEMBL5747675
CHEMBL5747675,,CHEMBL5747675
CHEMBL5747675,,CHEMBL5747675
CHEMBL6064201,,CHEMBL6064201
CHEMBL6064201,,CHEMBL6064201
CHEMBL6064201,,CHEMBL6064201
CHEMBL5866363,,CHEMBL5866363
CHEMBL5866363,,CHEMBL5866363
CHEMBL5866363,,CHEMBL5866363
CHEMBL5779046,,CHEMBL5779046
CHEMBL5779046,,CHEMBL5779046
CHEMBL5779046,,CHEMBL5779046
CHEMBL5822215,,CHEMBL5822215
CHEMBL5822215,,CHEMBL5822215
CHEMBL5822215,,CHEMBL5822215
CHEMBL6012918,,CHEMBL6012918
CHEMBL6012918,,CHEMBL6012918
CHEMBL6012918,,CHEMBL6012918
CHEMBL5804744,,CHEMBL5804744
CHEMBL5804744,,CHEMBL5804744
CHEMBL5804744,,CHEMBL5804744
CHEMBL5846956,,CHEMBL5846956
CHEMBL5846956,,CHEMBL5846956
CHEMBL5846956,,CHEMBL5846956
CHEMBL6056068,,CHEMBL6056068
CHEMBL6056068,,CHEMBL6056068
CHEMBL6056068,,CHEMBL6056068
CHEMBL6004687,,CHEMBL6004687
CHEMBL6004687,,CHEMBL6004687
CHEMBL6004687,,CHEMBL6004687
CHEMBL6010041,,CHEMBL6010041
CHEMBL6010041,,CHEMBL6010041
CHEMBL6010041,,CHEMBL6010041
CHEMBL6035943,,CHEMBL6035943
CHEMBL6035943,,CHEMBL6035943
CHEMBL6035943,,CHEMBL6035943
CHEMBL5847892,,CHEMBL5847892
CHEMBL5847892,,CHEMBL5847892
CHEMBL5847892,,CHEMBL5847892
CHEMBL5852509,,CHEMBL5852509
CHEMBL5852509,,CHEMBL5852509
CHEMBL5852509,,CHEMBL5852509
CHEMBL5773047,,CHEMBL5773047
CHEMBL5773047,,CHEMBL5773047
CHEMBL5773047,,CHEMBL5773047
CHEMBL5793732,,CHEMBL5793732
CHEMBL5793732,,CHEMBL5793732
CHEMBL5793732,,CHEMBL5793732
CHEMBL5791520,,CHEMBL5791520
CHEMBL5791520,,CHEMBL5791520
CHEMBL5791520,,CHEMBL5791520
CHEMBL5908631,,CHEMBL5908631
CHEMBL5908631,,CHEMBL5908631
CHEMBL5908631,,CHEMBL5908631
CHEMBL5751695,,CHEMBL5751695
CHEMBL5751695,,CHEMBL5751695
CHEMBL5751695,,CHEMBL5751695
CHEMBL5801743,,CHEMBL5801743
CHEMBL5801743,,CHEMBL5801743
CHEMBL5801743,,CHEMBL5801743
CHEMBL5914741,,CHEMBL5914741
CHEMBL5914741,,CHEMBL5914741
CHEMBL5914741,,CHEMBL5914741
CHEMBL5895404,,CHEMBL5895404
CHEMBL5895404,,CHEMBL5895404
CHEMBL5895404,,CHEMBL5895404
CHEMBL5941082,,CHEMBL5941082
CHEMBL5941082,,CHEMBL5941082
CHEMBL5941082,,CHEMBL5941082
CHEMBL5965714,,CHEMBL5965714
CHEMBL5965714,,CHEMBL5965714
CHEMBL5965714,,CHEMBL5965714
CHEMBL5919710,,CHEMBL5919710
CHEMBL5919710,,CHEMBL5919710
CHEMBL5919710,,CHEMBL5919710
CHEMBL5874317,,CHEMBL5874317
CHEMBL5874317,,CHEMBL5874317
CHEMBL5874317,,CHEMBL5874317
CHEMBL5790580,,CHEMBL5790580
CHEMBL5790580,,CHEMBL5790580
CHEMBL5790580,,CHEMBL5790580
CHEMBL6028471,,CHEMBL6028471
CHEMBL6028471,,CHEMBL6028471
CHEMBL6028471,,CHEMBL6028471
CHEMBL5902951,,CHEMBL5902951
CHEMBL5902951,,CHEMBL5902951
CHEMBL5902951,,CHEMBL5902951
CHEMBL5767621,,CHEMBL5767621
CHEMBL5767621,,CHEMBL5767621
CHEMBL5767621,,CHEMBL5767621
CHEMBL5844017,,CHEMBL5844017
CHEMBL5844017,,CHEMBL5844017
CHEMBL5844017,,CHEMBL5844017
CHEMBL5834793,,CHEMBL5834793
CHEMBL5834793,,CHEMBL5834793
CHEMBL5834793,,CHEMBL5834793
CHEMBL5971780,,CHEMBL5971780
CHEMBL5971780,,CHEMBL5971780
CHEMBL5971780,,CHEMBL5971780
CHEMBL5762050,,CHEMBL5762050
CHEMBL5762050,,CHEMBL5762050
CHEMBL5762050,,CHEMBL5762050
CHEMBL6023149,,CHEMBL6023149
CHEMBL6023149,,CHEMBL6023149
CHEMBL6023149,,CHEMBL6023149
CHEMBL5828916,,CHEMBL5828916
CHEMBL5828916,,CHEMBL5828916
CHEMBL5828916,,CHEMBL5828916
CHEMBL5776605,,CHEMBL5776605
CHEMBL5776605,,CHEMBL5776605
CHEMBL5776605,,CHEMBL5776605
CHEMBL5846198,,CHEMBL5846198
CHEMBL5846198,,CHEMBL5846198
CHEMBL5846198,,CHEMBL5846198
CHEMBL5748242,,CHEMBL5748242
CHEMBL5748242,,CHEMBL5748242
CHEMBL5748242,,CHEMBL5748242
CHEMBL5915739,,CHEMBL5915739
CHEMBL5915739,,CHEMBL5915739
CHEMBL5915739,,CHEMBL5915739
CHEMBL5786831,,CHEMBL5786831
CHEMBL5786831,,CHEMBL5786831
CHEMBL5786831,,CHEMBL5786831
CHEMBL5919550,,CHEMBL5919550
CHEMBL5919550,,CHEMBL5919550
CHEMBL5919550,,CHEMBL5919550
CHEMBL5970923,,CHEMBL5970923
CHEMBL5970923,,CHEMBL5970923
CHEMBL5970923,,CHEMBL5970923
CHEMBL6027469,,CHEMBL6027469
CHEMBL6027469,,CHEMBL6027469
CHEMBL6027469,,CHEMBL6027469
CHEMBL6047690,,CHEMBL6047690
CHEMBL6047690,,CHEMBL6047690
CHEMBL6047690,,CHEMBL6047690
CHEMBL5920276,,CHEMBL5920276
CHEMBL5920276,,CHEMBL5920276
CHEMBL5920276,,CHEMBL5920276
CHEMBL5811175,,CHEMBL5811175
CHEMBL5811175,,CHEMBL5811175
CHEMBL5811175,,CHEMBL5811175
CHEMBL6030475,,CHEMBL6030475
CHEMBL6030475,,CHEMBL6030475
CHEMBL6030475,,CHEMBL6030475
CHEMBL5986000,,CHEMBL5986000
CHEMBL5986000,,CHEMBL5986000
CHEMBL5986000,,CHEMBL5986000
CHEMBL5764354,,CHEMBL5764354
CHEMBL5764354,,CHEMBL5764354
CHEMBL5764354,,CHEMBL5764354
CHEMBL5792314,,CHEMBL5792314
CHEMBL5792314,,CHEMBL5792314
CHEMBL5792314,,CHEMBL5792314
CHEMBL6063053,,CHEMBL6063053
CHEMBL6063053,,CHEMBL6063053
CHEMBL6063053,,CHEMBL6063053
CHEMBL5994517,,CHEMBL5994517
CHEMBL5994517,,CHEMBL5994517
CHEMBL5994517,,CHEMBL5994517
CHEMBL5783954,,CHEMBL5783954
CHEMBL5783954,,CHEMBL5783954
CHEMBL5783954,,CHEMBL5783954
CHEMBL5957914,,CHEMBL5957914
CHEMBL5957914,,CHEMBL5957914
CHEMBL5957914,,CHEMBL5957914
CHEMBL5751816,,CHEMBL5751816
CHEMBL5751816,,CHEMBL5751816
CHEMBL5751816,,CHEMBL5751816
CHEMBL5952717,,CHEMBL5952717
CHEMBL5952717,,CHEMBL5952717
CHEMBL5952717,,CHEMBL5952717
CHEMBL5907606,,CHEMBL5907606
CHEMBL5907606,,CHEMBL5907606
CHEMBL5907606,,CHEMBL5907606
CHEMBL6030170,,CHEMBL6030170
CHEMBL6030170,,CHEMBL6030170
CHEMBL6030170,,CHEMBL6030170
CHEMBL5830914,,CHEMBL5830914
CHEMBL5830914,,CHEMBL5830914
CHEMBL5830914,,CHEMBL5830914
CHEMBL5767836,,CHEMBL5767836
CHEMBL5767836,,CHEMBL5767836
CHEMBL5767836,,CHEMBL5767836
CHEMBL5911627,,CHEMBL5911627
CHEMBL5911627,,CHEMBL5911627
CHEMBL5911627,,CHEMBL5911627
CHEMBL5844924,,CHEMBL5844924
CHEMBL5844924,,CHEMBL5844924
CHEMBL5844924,,CHEMBL5844924
CHEMBL5841048,,CHEMBL5841048
CHEMBL5841048,,CHEMBL5841048
CHEMBL5841048,,CHEMBL5841048
CHEMBL5972652,,CHEMBL5972652
CHEMBL5972652,,CHEMBL5972652
CHEMBL5972652,,CHEMBL5972652
CHEMBL5843626,,CHEMBL5843626
CHEMBL5843626,,CHEMBL5843626
CHEMBL5843626,,CHEMBL5843626
CHEMBL5875212,,CHEMBL5875212
CHEMBL5875212,,CHEMBL5875212
CHEMBL5875212,,CHEMBL5875212
CHEMBL5779174,,CHEMBL5779174
CHEMBL5779174,,CHEMBL5779174
CHEMBL5779174,,CHEMBL5779174
CHEMBL6032678,,CHEMBL6032678
CHEMBL6032678,,CHEMBL6032678
CHEMBL6032678,,CHEMBL6032678
CHEMBL6052613,,CHEMBL6052613
CHEMBL6052613,,CHEMBL6052613
CHEMBL6052613,,CHEMBL6052613
CHEMBL6046397,,CHEMBL6046397
CHEMBL6046397,,CHEMBL6046397
CHEMBL6046397,,CHEMBL6046397
CHEMBL5964399,,CHEMBL5964399
CHEMBL5964399,,CHEMBL5964399
CHEMBL5964399,,CHEMBL5964399
CHEMBL6030320,,CHEMBL6030320
CHEMBL6030320,,CHEMBL6030320
CHEMBL6030320,,CHEMBL6030320
CHEMBL6042113,,CHEMBL6042113
CHEMBL6042113,,CHEMBL6042113
CHEMBL6042113,,CHEMBL6042113
CHEMBL5811349,,CHEMBL5811349
CHEMBL5811349,,CHEMBL5811349
CHEMBL5811349,,CHEMBL5811349
CHEMBL5815237,,CHEMBL5815237
CHEMBL5815237,,CHEMBL5815237
CHEMBL5815237,,CHEMBL5815237
CHEMBL5995733,,CHEMBL5995733
CHEMBL5995733,,CHEMBL5995733
CHEMBL5995733,,CHEMBL5995733
CHEMBL4876663,,CHEMBL4876663
CHEMBL4876663,,CHEMBL4876663
CHEMBL4876663,,CHEMBL4876663
CHEMBL6056346,,CHEMBL6056346
CHEMBL6056346,,CHEMBL6056346
CHEMBL6056346,,CHEMBL6056346
CHEMBL5990621,,CHEMBL5990621
CHEMBL5990621,,CHEMBL5990621
CHEMBL5990621,,CHEMBL5990621
CHEMBL4853196,,CHEMBL4853196
CHEMBL4853196,,CHEMBL4853196
CHEMBL4853196,,CHEMBL4853196
CHEMBL5982604,,CHEMBL5982604
CHEMBL5982604,,CHEMBL5982604
CHEMBL5982604,,CHEMBL5982604
CHEMBL5945487,,CHEMBL5945487
CHEMBL5945487,,CHEMBL5945487
CHEMBL5945487,,CHEMBL5945487
CHEMBL5979974,,CHEMBL5979974
CHEMBL5979974,,CHEMBL5979974
CHEMBL5979974,,CHEMBL5979974
CHEMBL5864724,,CHEMBL5864724
CHEMBL5864724,,CHEMBL5864724
CHEMBL5864724,,CHEMBL5864724
CHEMBL5946331,,CHEMBL5946331
CHEMBL5946331,,CHEMBL5946331
CHEMBL5946331,,CHEMBL5946331
CHEMBL5879895,,CHEMBL5879895
CHEMBL5879895,,CHEMBL5879895
CHEMBL5879895,,CHEMBL5879895
CHEMBL5818991,,CHEMBL5818991
CHEMBL5818991,,CHEMBL5818991
CHEMBL5818991,,CHEMBL5818991
CHEMBL5902857,,CHEMBL5902857
CHEMBL5902857,,CHEMBL5902857
CHEMBL5902857,,CHEMBL5902857
CHEMBL6057860,,CHEMBL6057860
CHEMBL6057860,,CHEMBL6057860
CHEMBL6057860,,CHEMBL6057860
CHEMBL6016888,,CHEMBL6016888
CHEMBL6016888,,CHEMBL6016888
CHEMBL6016888,,CHEMBL6016888
CHEMBL4867297,,CHEMBL4867297
CHEMBL4867297,,CHEMBL4867297
CHEMBL4867297,,CHEMBL4867297
CHEMBL5934082,,CHEMBL5934082
CHEMBL5934082,,CHEMBL5934082
CHEMBL5934082,,CHEMBL5934082
CHEMBL5844716,,CHEMBL5844716
CHEMBL5844716,,CHEMBL5844716
CHEMBL5844716,,CHEMBL5844716
CHEMBL6002762,,CHEMBL6002762
CHEMBL6002762,,CHEMBL6002762
CHEMBL6002762,,CHEMBL6002762
CHEMBL5946543,,CHEMBL5946543
CHEMBL5946543,,CHEMBL5946543
CHEMBL5946543,,CHEMBL5946543
CHEMBL5928382,,CHEMBL5928382
CHEMBL5928382,,CHEMBL5928382
CHEMBL5928382,,CHEMBL5928382
CHEMBL5975554,,CHEMBL5975554
CHEMBL5975554,,CHEMBL5975554
CHEMBL5975554,,CHEMBL5975554
CHEMBL5823135,,CHEMBL5823135
CHEMBL5823135,,CHEMBL5823135
CHEMBL5823135,,CHEMBL5823135
CHEMBL6051981,,CHEMBL6051981
CHEMBL6051981,,CHEMBL6051981
CHEMBL6051981,,CHEMBL6051981
CHEMBL6010674,,CHEMBL6010674
CHEMBL6010674,,CHEMBL6010674
CHEMBL6010674,,CHEMBL6010674
CHEMBL5861338,,CHEMBL5861338
CHEMBL5861338,,CHEMBL5861338
CHEMBL5861338,,CHEMBL5861338
CHEMBL6030456,,CHEMBL6030456
CHEMBL6030456,,CHEMBL6030456
CHEMBL6030456,,CHEMBL6030456
CHEMBL5755473,,CHEMBL5755473
CHEMBL5755473,,CHEMBL5755473
CHEMBL5755473,,CHEMBL5755473
CHEMBL5841969,,CHEMBL5841969
CHEMBL5841969,,CHEMBL5841969
CHEMBL5841969,,CHEMBL5841969
CHEMBL5964764,,CHEMBL5964764
CHEMBL5964764,,CHEMBL5964764
CHEMBL5964764,,CHEMBL5964764
CHEMBL5842725,,CHEMBL5842725
CHEMBL5842725,,CHEMBL5842725
CHEMBL5842725,,CHEMBL5842725
CHEMBL5964118,,CHEMBL5964118
CHEMBL5964118,,CHEMBL5964118
CHEMBL5964118,,CHEMBL5964118
CHEMBL6022823,,CHEMBL6022823
CHEMBL6022823,,CHEMBL6022823
CHEMBL6022823,,CHEMBL6022823
CHEMBL5752966,,CHEMBL5752966
CHEMBL5752966,,CHEMBL5752966
CHEMBL5752966,,CHEMBL5752966
CHEMBL5750888,,CHEMBL5750888
CHEMBL5750888,,CHEMBL5750888
CHEMBL5750888,,CHEMBL5750888
CHEMBL6047079,,CHEMBL6047079
CHEMBL6047079,,CHEMBL6047079
CHEMBL6047079,,CHEMBL6047079
CHEMBL5796179,,CHEMBL5796179
CHEMBL5796179,,CHEMBL5796179
CHEMBL5796179,,CHEMBL5796179
CHEMBL5783755,,CHEMBL5783755
CHEMBL5783755,,CHEMBL5783755
CHEMBL5783755,,CHEMBL5783755
CHEMBL5894654,,CHEMBL5894654
CHEMBL5894654,,CHEMBL5894654
CHEMBL5894654,,CHEMBL5894654
CHEMBL5866374,,CHEMBL5866374
CHEMBL5866374,,CHEMBL5866374
CHEMBL5866374,,CHEMBL5866374
CHEMBL5793914,,CHEMBL5793914
CHEMBL5793914,,CHEMBL5793914
CHEMBL5793914,,CHEMBL5793914
CHEMBL5944526,,CHEMBL5944526
CHEMBL5944526,,CHEMBL5944526
CHEMBL5944526,,CHEMBL5944526
CHEMBL5812901,,CHEMBL5812901
CHEMBL5812901,,CHEMBL5812901
CHEMBL5812901,,CHEMBL5812901
CHEMBL5914083,,CHEMBL5914083
CHEMBL5914083,,CHEMBL5914083
CHEMBL5914083,,CHEMBL5914083
CHEMBL5872171,,CHEMBL5872171
CHEMBL5872171,,CHEMBL5872171
CHEMBL5872171,,CHEMBL5872171
CHEMBL6064287,,CHEMBL6064287
CHEMBL6064287,,CHEMBL6064287
CHEMBL6064287,,CHEMBL6064287
CHEMBL5827028,,CHEMBL5827028
CHEMBL5827028,,CHEMBL5827028
CHEMBL5827028,,CHEMBL5827028
CHEMBL5871057,,CHEMBL5871057
CHEMBL5871057,,CHEMBL5871057
CHEMBL5871057,,CHEMBL5871057
CHEMBL5777736,,CHEMBL5777736
CHEMBL5777736,,CHEMBL5777736
CHEMBL5777736,,CHEMBL5777736
CHEMBL4846092,,CHEMBL4846092
CHEMBL4846092,,CHEMBL4846092
CHEMBL4846092,,CHEMBL4846092
CHEMBL5859046,,CHEMBL5859046
CHEMBL5859046,,CHEMBL5859046
CHEMBL5859046,,CHEMBL5859046
CHEMBL6026313,,CHEMBL6026313
CHEMBL6026313,,CHEMBL6026313
CHEMBL6026313,,CHEMBL6026313
CHEMBL5753572,,CHEMBL5753572
CHEMBL5753572,,CHEMBL5753572
CHEMBL5753572,,CHEMBL5753572
CHEMBL5899919,,CHEMBL5899919
CHEMBL5899919,,CHEMBL5899919
CHEMBL5899919,,CHEMBL5899919
CHEMBL5770059,,CHEMBL5770059
CHEMBL5770059,,CHEMBL5770059
CHEMBL5770059,,CHEMBL5770059
CHEMBL6059566,,CHEMBL6059566
CHEMBL6059566,,CHEMBL6059566
CHEMBL6059566,,CHEMBL6059566
CHEMBL5759354,,CHEMBL5759354
CHEMBL5759354,,CHEMBL5759354
CHEMBL5759354,,CHEMBL5759354
CHEMBL5931677,,CHEMBL5931677
CHEMBL5931677,,CHEMBL5931677
CHEMBL5931677,,CHEMBL5931677
CHEMBL5887106,,CHEMBL5887106
CHEMBL5887106,,CHEMBL5887106
CHEMBL5887106,,CHEMBL5887106
CHEMBL5810728,,CHEMBL5810728
CHEMBL5810728,,CHEMBL5810728
CHEMBL5810728,,CHEMBL5810728
CHEMBL5867036,,CHEMBL5867036
CHEMBL5867036,,CHEMBL5867036
CHEMBL5867036,,CHEMBL5867036
CHEMBL5744962,,CHEMBL5744962
CHEMBL5744962,,CHEMBL5744962
CHEMBL5744962,,CHEMBL5744962
CHEMBL6042700,,CHEMBL6042700
CHEMBL6042700,,CHEMBL6042700
CHEMBL6042700,,CHEMBL6042700
CHEMBL6051349,,CHEMBL6051349
CHEMBL6051349,,CHEMBL6051349
CHEMBL6051349,,CHEMBL6051349
CHEMBL6033554,,CHEMBL6033554
CHEMBL6033554,,CHEMBL6033554
CHEMBL6033554,,CHEMBL6033554
CHEMBL6015969,,CHEMBL6015969
CHEMBL6015969,,CHEMBL6015969
CHEMBL6015969,,CHEMBL6015969
CHEMBL5788445,,CHEMBL5788445
CHEMBL5788445,,CHEMBL5788445
CHEMBL5788445,,CHEMBL5788445
CHEMBL5861158,,CHEMBL5861158
CHEMBL5861158,,CHEMBL5861158
CHEMBL5861158,,CHEMBL5861158
CHEMBL5988809,,CHEMBL5988809
CHEMBL5988809,,CHEMBL5988809
CHEMBL5988809,,CHEMBL5988809
CHEMBL5954389,,CHEMBL5954389
CHEMBL5954389,,CHEMBL5954389
CHEMBL5954389,,CHEMBL5954389
CHEMBL5878363,,CHEMBL5878363
CHEMBL5878363,,CHEMBL5878363
CHEMBL5878363,,CHEMBL5878363
CHEMBL6040331,,CHEMBL6040331
CHEMBL6040331,,CHEMBL6040331
CHEMBL6040331,,CHEMBL6040331
CHEMBL5960929,,CHEMBL5960929
CHEMBL5960929,,CHEMBL5960929
CHEMBL5960929,,CHEMBL5960929
CHEMBL5803569,,CHEMBL5803569
CHEMBL5803569,,CHEMBL5803569
CHEMBL5803569,,CHEMBL5803569
CHEMBL5830223,,CHEMBL5830223
CHEMBL5830223,,CHEMBL5830223
CHEMBL5830223,,CHEMBL5830223
CHEMBL5987333,,CHEMBL5987333
CHEMBL5987333,,CHEMBL5987333
CHEMBL5987333,,CHEMBL5987333
CHEMBL5935100,,CHEMBL5935100
CHEMBL5935100,,CHEMBL5935100
CHEMBL5935100,,CHEMBL5935100
CHEMBL5878634,,CHEMBL5878634
CHEMBL5878634,,CHEMBL5878634
CHEMBL5878634,,CHEMBL5878634
CHEMBL5990360,,CHEMBL5990360
CHEMBL5990360,,CHEMBL5990360
CHEMBL5990360,,CHEMBL5990360
CHEMBL5811009,,CHEMBL5811009
CHEMBL5811009,,CHEMBL5811009
CHEMBL5811009,,CHEMBL5811009
CHEMBL5741618,,CHEMBL5741618
CHEMBL5741618,,CHEMBL5741618
CHEMBL5741618,,CHEMBL5741618
CHEMBL5860155,,CHEMBL5860155
CHEMBL5860155,,CHEMBL5860155
CHEMBL5860155,,CHEMBL5860155
CHEMBL5996789,,CHEMBL5996789
CHEMBL5996789,,CHEMBL5996789
CHEMBL5996789,,CHEMBL5996789
CHEMBL5925710,,CHEMBL5925710
CHEMBL5925710,,CHEMBL5925710
CHEMBL5925710,,CHEMBL5925710
CHEMBL5749612,,CHEMBL5749612
CHEMBL5749612,,CHEMBL5749612
CHEMBL5749612,,CHEMBL5749612
CHEMBL5981886,,CHEMBL5981886
CHEMBL5981886,,CHEMBL5981886
CHEMBL5981886,,CHEMBL5981886
CHEMBL5907842,,CHEMBL5907842
CHEMBL5907842,,CHEMBL5907842
CHEMBL5907842,,CHEMBL5907842
CHEMBL5959993,,CHEMBL5959993
CHEMBL5959993,,CHEMBL5959993
CHEMBL5959993,,CHEMBL5959993
CHEMBL6025777,,CHEMBL6025777
CHEMBL6025777,,CHEMBL6025777
CHEMBL6025777,,CHEMBL6025777
CHEMBL5754182,,CHEMBL5754182
CHEMBL5754182,,CHEMBL5754182
CHEMBL5754182,,CHEMBL5754182
CHEMBL5875812,,CHEMBL5875812
CHEMBL5875812,,CHEMBL5875812
CHEMBL5875812,,CHEMBL5875812
CHEMBL5841414,,CHEMBL5841414
CHEMBL5841414,,CHEMBL5841414
CHEMBL5841414,,CHEMBL5841414
CHEMBL6018948,,CHEMBL6018948
CHEMBL6018948,,CHEMBL6018948
CHEMBL6018948,,CHEMBL6018948
CHEMBL5938360,,CHEMBL5938360
CHEMBL5938360,,CHEMBL5938360
CHEMBL5938360,,CHEMBL5938360
CHEMBL6011941,,CHEMBL6011941
CHEMBL6011941,,CHEMBL6011941
CHEMBL6011941,,CHEMBL6011941
CHEMBL5801808,,CHEMBL5801808
CHEMBL5801808,,CHEMBL5801808
CHEMBL5801808,,CHEMBL5801808
CHEMBL5929675,,CHEMBL5929675
CHEMBL5929675,,CHEMBL5929675
CHEMBL5929675,,CHEMBL5929675
CHEMBL6055183,,CHEMBL6055183
CHEMBL6055183,,CHEMBL6055183
CHEMBL6055183,,CHEMBL6055183
CHEMBL5853392,,CHEMBL5853392
CHEMBL5853392,,CHEMBL5853392
CHEMBL5853392,,CHEMBL5853392
CHEMBL5913974,,CHEMBL5913974
CHEMBL5913974,,CHEMBL5913974
CHEMBL5913974,,CHEMBL5913974
CHEMBL5890416,,CHEMBL5890416
CHEMBL5890416,,CHEMBL5890416
CHEMBL5890416,,CHEMBL5890416
CHEMBL5879729,,CHEMBL5879729
CHEMBL5879729,,CHEMBL5879729
CHEMBL5879729,,CHEMBL5879729
CHEMBL5937049,,CHEMBL5937049
CHEMBL5937049,,CHEMBL5937049
CHEMBL5937049,,CHEMBL5937049
CHEMBL5764536,,CHEMBL5764536
CHEMBL5764536,,CHEMBL5764536
CHEMBL5764536,,CHEMBL5764536
CHEMBL5793774,,CHEMBL5793774
CHEMBL5793774,,CHEMBL5793774
CHEMBL5793774,,CHEMBL5793774
CHEMBL5757879,,CHEMBL5757879
CHEMBL5757879,,CHEMBL5757879
CHEMBL5757879,,CHEMBL5757879
CHEMBL5786730,,CHEMBL5786730
CHEMBL5786730,,CHEMBL5786730
CHEMBL5786730,,CHEMBL5786730
CHEMBL6015898,,CHEMBL6015898
CHEMBL6015898,,CHEMBL6015898
CHEMBL6015898,,CHEMBL6015898
CHEMBL5819764,,CHEMBL5819764
CHEMBL5819764,,CHEMBL5819764
CHEMBL5819764,,CHEMBL5819764
CHEMBL5783083,,CHEMBL5783083
CHEMBL5783083,,CHEMBL5783083
CHEMBL5783083,,CHEMBL5783083
CHEMBL5854085,,CHEMBL5854085
CHEMBL5854085,,CHEMBL5854085
CHEMBL5854085,,CHEMBL5854085
CHEMBL5942918,,CHEMBL5942918
CHEMBL5942918,,CHEMBL5942918
CHEMBL5942918,,CHEMBL5942918
CHEMBL5841510,,CHEMBL5841510
CHEMBL5841510,,CHEMBL5841510
CHEMBL5841510,,CHEMBL5841510
CHEMBL5791190,,CHEMBL5791190
CHEMBL5791190,,CHEMBL5791190
CHEMBL5791190,,CHEMBL5791190
CHEMBL5932233,,CHEMBL5932233
CHEMBL5932233,,CHEMBL5932233
CHEMBL5932233,,CHEMBL5932233
CHEMBL5910843,,CHEMBL5910843
CHEMBL5910843,,CHEMBL5910843
CHEMBL5910843,,CHEMBL5910843
CHEMBL5746952,,CHEMBL5746952
CHEMBL5746952,,CHEMBL5746952
CHEMBL5746952,,CHEMBL5746952
CHEMBL5886790,,CHEMBL5886790
CHEMBL5886790,,CHEMBL5886790
CHEMBL5886790,,CHEMBL5886790
CHEMBL5776810,,CHEMBL5776810
CHEMBL5776810,,CHEMBL5776810
CHEMBL5776810,,CHEMBL5776810
CHEMBL6047953,,CHEMBL6047953
CHEMBL6047953,,CHEMBL6047953
CHEMBL6047953,,CHEMBL6047953
CHEMBL6037036,,CHEMBL6037036
CHEMBL6037036,,CHEMBL6037036
CHEMBL6037036,,CHEMBL6037036
CHEMBL5827728,,CHEMBL5827728
CHEMBL5827728,,CHEMBL5827728
